Date,Open,High,Low,Close,Volume
2025-05-30,198.95112277889336,201.53569281345096,196.3665679710664,200.4280242919922,70819900
2025-06-02,199.85921507319503,201.70533435611304,199.69954757512767,201.27622985839844,35423300
2025-06-03,200.92696184786132,203.34187550579085,200.5377818622184,202.84292602539065,46381600
2025-06-04,202.483697639946,205.80670326672896,201.67540185470463,202.39389038085935,43604000
2025-06-05,203.07246156364135,204.3198354061699,199.7294935749724,200.20849609375,55126100
2025-06-06,202.5734966384944,205.26782088834017,201.62549563553227,203.49156188964844,46607700
2025-06-09,203.96058960802063,205.56720771427428,199.59977555964565,201.0267639160156,72862600
2025-06-10,200.1785434107301,203.92066462184744,200.1486076591796,202.2441864013672,54672600
2025-06-11,203.0724503091444,204.07034932786252,197.99314795828437,198.36236572265625,60989900
2025-06-12,198.66173587371063,199.26046614106752,196.94534836583952,198.78147888183597,43904600
2025-06-13,199.3103695725812,199.9490243445518,195.2888376882346,196.03726196289065,51447300
2025-06-16,196.8854859861783,198.27256505925683,196.1470352061455,198.0031280517578,43020700
2025-06-17,196.78567812068,197.97318035709665,194.79986887227625,195.2289581298828,38856200
2025-06-18,195.52832221137376,197.15490236836845,194.6601549995936,196.1669769287109,45394700
2025-06-20,197.8235020126397,201.27622400422055,196.4463965286413,200.57769775390625,96813500
2025-06-23,201.20639190632411,201.87498244787412,198.54200324907936,201.07666015625,55814300
2025-06-24,202.16436301176623,203.0125832870988,199.77938491343545,199.87918090820312,54064000
2025-06-25,201.0267661369261,203.2421033073339,200.19850807531137,201.13653564453125,39525700
2025-06-26,201.00678701240997,202.2142514946699,199.0409400032148,200.57769775390625,50799100
2025-06-27,201.4658274879402,202.7930349784745,199.57979899649257,200.65753173828125,73188600
2025-06-30,201.58557286233471,206.95427439094752,198.84135059390303,204.7389373779297,91912800
2025-07-01,206.23578409144605,209.74839282792448,205.70689884063933,207.3833770751953,78788900
2025-07-02,208.47108532398715,212.8917706186518,207.7026988246806,211.99366760253903,67941800
2025-07-03,211.7042810466308,214.19902871499423,211.3649990181489,213.10134887695312,34955800
2025-07-07,212.23315593085263,215.77570049162512,208.36131809352125,209.50889587402344,50229000
2025-07-08,209.658593847986,210.985786168202,208.01205130024096,209.5687713623047,42848900
2025-07-09,209.0897778625777,210.8859991217609,206.7846335910969,210.69639587402344,48749400
2025-07-10,210.0677126258132,213.03147386855412,209.58872537016995,211.96372985839844,44443600
2025-07-11,210.12759762046792,211.68431760849728,209.41908263784933,210.7163543701172,39765800
2025-07-14,209.4889316669829,210.46688365912564,207.10395364435493,208.1816864013672,38840100
2025-07-15,208.7804390594974,211.44482767792792,208.48106630115817,208.6706695556641,42296300
2025-07-16,209.8581806046168,211.95375954691573,208.2016644692293,209.71847534179688,47490500
2025-07-17,210.12759810142077,211.3550095983717,209.1496461257956,209.5787506103516,48068100
2025-07-18,210.42696659875529,211.34503189230253,209.25942654413325,210.7363128662109,48974600
2025-07-21,211.65437808070223,215.3266389893317,211.18536434566,212.0335693359375,51377400
2025-07-22,212.69220709721728,214.498401977016,211.7841152894156,213.94955444335935,46404100
2025-07-23,214.54829351655,214.69797228179937,211.9637386583707,213.7000732421875,46989300
2025-07-24,213.45058781785585,215.2368355364858,213.08137006420023,213.31088256835935,46022600
2025-07-25,214.24891808809048,214.7877920897316,212.95164630742312,213.4306488037109,40268800
2025-07-28,213.5803337758995,214.39861831079745,212.6123704732672,213.6002960205078,37858000
2025-07-29,213.73000061776605,214.3586818606333,210.3770745937549,210.8261260986328,51411700
2025-07-30,211.454797150492,211.9437731540036,207.28358653790625,208.6107940673828,45512500
2025-07-31,208.0519764228089,209.39913099136336,206.72476887181696,207.1339111328125,80698400
2025-08-01,210.4269720875647,213.1312852679161,201.07666267114303,201.95481872558597,104434500
2025-08-04,204.0803265791815,207.44325668811337,201.2562704772093,202.9227752685547,75109300
2025-08-05,202.97265486934364,204.908581407206,201.73526982787087,202.49366760253903,44155100
2025-08-06,205.19798558201,214.9275012748427,205.15806109322384,212.80197143554688,108483100
2025-08-07,218.42014073215765,220.38600300495352,216.12496995802368,219.56771850585935,90224800
2025-08-08,220.36604479784603,230.5146761138317,218.78936250198092,228.8681488037109,113854000
2025-08-11,227.6992650180531,229.3376761213044,224.54232171734583,226.95997619628903,61806100
2025-08-12,227.78917070894937,230.57647717809445,226.8500938879156,229.42758178710935,55626200
2025-08-13,230.8462285986664,234.77241529044048,230.2068337695816,233.10403442382807,69878500
2025-08-14,233.83332460758467,234.89229562265464,230.6264418350812,232.5545654296875,51916300
2025-08-15,233.77337703316005,234.0531046408583,229.11788646444975,231.3657073974609,56038700
2025-08-18,231.4756102221476,232.8942332130852,229.88715369469057,230.66639709472656,37476200
2025-08-19,231.05601964615852,232.64447617946885,229.1278960385577,230.3367156982422,39402600
2025-08-20,229.75726351111015,230.2467944412184,225.55134937034356,225.7911071777344,42263900
2025-08-21,226.05087353353892,226.30063142153253,223.56327948127884,224.68218994140625,30621200
2025-08-22,225.95095699429652,228.8681272027074,225.1916985271248,227.53941345214844,42477800
2025-08-25,226.26065308481304,229.0779292721956,226.01089520624416,226.94000244140625,30983100
2025-08-26,226.65028173376103,229.26775474756235,224.4724002828088,229.08792114257807,54575100
2025-08-27,228.38860049855515,230.676376013076,228.03893336267103,230.26678466796875,31259500
2025-08-28,230.59647266873003,233.1839607581121,229.11789497993007,232.33477783203125,38074700
2025-08-29,232.284813175836,233.15398096397084,231.145917853049,231.9151763916016,39418400
2025-09-02,229.02798202980685,230.6264386017744,226.75019132336067,229.49752807617188,44075600
2025-09-03,236.9802851593088,238.6186963224971,234.133039090421,238.2390594482422,66427800
2025-09-04,238.2190615253141,239.66765417218173,236.51072617258424,239.5477752685547,47549400
2025-09-05,239.7675678194568,241.0862967595893,238.25903569310344,239.45787048339844,54870400
2025-09-08,239.06825064349684,239.9174183063481,236.11111057683257,237.64962768554688,48999500
2025-09-09,236.7704743513664,238.5487492683241,233.13400016518185,234.123046875,66313900
2025-09-10,231.96513778704136,232.19491077497392,225.73117543382176,226.5703582763672,83440800
2025-09-11,226.6602772530751,230.22681187017156,226.43048902665416,229.8072204589844,50208600
2025-09-12,228.9980136278554,234.28288383192944,228.7982103662064,233.84332275390625,55824200
2025-09-15,236.7704766731017,237.95932665324483,234.8023833057073,236.47076416015625,42699500
2025-09-16,236.9502954777413,240.98639147239973,236.09114297984144,237.9193572998047,63421100
2025-09-17,238.73857528095925,239.86748583209587,237.4997706474641,238.7585601806641,46508000
2025-09-18,239.737599946219,240.9664044724694,236.4208079152849,237.64962768554688,44249600
2025-09-19,240.9963687007352,246.0614658116388,239.9773675285625,245.26223754882807,163741300
2025-09-22,248.05953649140056,256.3914711896616,247.8797028858207,255.8319854736328,105517400
2025-09-23,255.63220171436936,257.0907792625319,253.33442606621003,254.18359375,60275200
2025-09-24,254.9728287261993,255.4923293909784,250.79686899703333,252.06564331054688,42303700
2025-09-25,252.9647721258288,256.9209435623003,251.466224879955,256.6212158203125,55202100
2025-09-26,253.8539172209246,257.3505275669758,253.5342198150173,255.2126007080078,46076300
2025-09-29,254.3134727315257,254.75304905914027,252.76497075706976,254.18359375,40127700
2025-09-30,254.61318058017173,255.67215158054225,252.8648753735947,254.38340759277344,37704300
2025-10-01,254.7929996074261,258.53938316103813,254.6831055272507,255.20260620117188,48713900
2025-10-02,256.33149581258533,257.9299523535748,253.9038565188199,256.8809814453125,42630200
2025-10-03,254.42336451804397,258.9889308017334,253.70406057825727,257.7701110839844,49155600
2025-10-06,257.7401350456914,258.819106172963,254.8029951481629,256.44140625,44664100
2025-10-07,256.56129542181253,257.15072039039774,255.18262697514496,256.23162841796875,31955800
2025-10-08,256.2715719294531,258.2696351050741,255.8619653198879,257.8100891113281,36496900
2025-10-09,257.5603136690899,257.75013209688524,252.8948383011137,253.79396057128903,38322000
2025-10-10,254.69310389004832,256.1317117503244,243.76369637579657,245.032470703125,61999100
2025-10-13,249.1384861966953,249.44818352992385,245.32217845998096,247.42015075683597,38142900
2025-10-14,246.36117950382103,248.60900042906025,244.46301046499008,247.5300445556641,35478000
2025-10-15,249.24838988167792,251.5761352503302,247.2303418581919,249.09852600097656,33893600
2025-10-16,248.0095859666744,248.79881419551728,244.8926123625184,247.2103576660156,39777000
2025-10-17,247.77980070207627,253.13461023404025,247.03052706557392,252.045654296875,49147000
2025-10-20,255.64218177653177,264.1239650925819,255.3824390623343,261.98602294921875,90483000
2025-10-21,261.6263807259345,265.0330818858,261.5764108568555,262.5155029296875,46695900
2025-10-22,262.3956210979312,262.5954395959732,255.18261234613632,258.19970703125,45015300
2025-10-23,259.6882499566228,260.36758405794774,257.76012648314656,259.3285827636719,32754900
2025-10-24,260.93706434715574,263.87421967110856,258.9290010880386,262.56549072265625,38253700
2025-10-27,264.6234656652487,268.8593494221352,264.3936774471076,268.5496520996094,44888200
2025-10-28,268.7294713644567,269.6286240979669,267.8902885694659,268.7394714355469,41534800
2025-10-29,269.01920560410514,271.1471476128123,266.85129379808274,269.4388122558594,51086700
2025-10-30,271.7265709290392,273.87451306817263,268.2199910571769,271.1371459960937,69886500
2025-10-31,276.721738255342,277.05143573891627,268.89933466249033,270.108154296875,86167100
2025-11-03,270.15812755648943,270.5877038096653,265.9921525413924,268.7894287109375,50194600
2025-11-04,268.0701070960229,271.2270502723956,267.36080327265466,269.7784729003906,49274800
2025-11-05,268.3498399683747,271.43687417180433,266.67147434431234,269.8783874511719,43683100
2025-11-06,267.6305743388968,273.1352174017799,267.6305743388968,269.5087280273437,51204000
2025-11-07,269.5386899523433,272.02629915101613,266.51162568814635,268.2099914550781,48227400
2025-11-10,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,41312400
2025-11-11,269.8099975585937,275.9100036621094,269.79998779296875,275.25,46208300
2025-11-12,275.0,275.7300109863281,271.70001220703125,273.4700012207031,48398000
2025-11-13,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,49602800
2025-11-14,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,47431300
2025-11-17,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,45018300
2025-11-18,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,45677300
2025-11-19,265.5299987792969,272.2099914550781,265.5,268.5599975585937,40424500
2025-11-20,270.8299865722656,275.42999267578125,265.9200134277344,266.25,45823600
2025-11-21,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,59030800
2025-11-24,270.8999938964844,277.0,270.8999938964844,275.9200134277344,65585800
2025-11-25,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200
2025-11-26,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400
