Date,rolling_return,rolling_vol,ma_dist,cluster
2025-10-22,6.551952909504277e-05,0.03238709075946668,0.11458006477180716,0
2025-10-23,0.0033963436509906074,0.03103422677318375,0.13368656419950464,0
2025-10-24,-0.000311848646229318,0.030838467471858068,0.08975367679054846,0
2025-10-27,0.0015248935701883237,0.03231658837602515,0.12982022487518807,0
2025-10-28,0.0022530428560194604,0.032524622305193714,0.14296503429482388,0
2025-10-29,0.000700047036104301,0.031703133539198125,0.13788110201453252,0
2025-10-30,0.0009334830963183382,0.03131679070832283,0.07891130754977271,0
2025-10-31,0.0035110819855491194,0.032121070708230684,0.11182489522808647,0
2025-11-03,0.0020801149961555076,0.030317475632061046,0.13349856567883522,0
2025-11-04,0.0017302353177261586,0.030917509593228677,0.07009193500479172,0
2025-11-05,0.003088174248116937,0.0320123642735825,0.10710294805692655,0
2025-11-06,0.0016985438365875517,0.03306741874681892,0.06347611243883677,0
2025-11-07,0.0023920698608724924,0.03204178223734019,0.02032087577069608,0
2025-11-10,0.0015109976073639287,0.030758881543206645,0.05207369151894414,0
2025-11-11,0.0016449214995129025,0.0306876802992827,0.03343220993831397,0
2025-11-12,-6.938975240063927e-05,0.03093147192332362,0.007656424335470202,0
2025-11-13,-0.002656122319462739,0.034209582132343784,-0.062080193846325904,0
2025-11-14,-0.0035940672939736794,0.03367508135739829,-0.058923674925422276,0
2025-11-17,-0.003953137907128668,0.03346491369222539,-0.05104912543829809,0
2025-11-18,-0.004351228026963522,0.03359767824985447,-0.07118829665041049,0
2025-11-19,-0.0035997188573084204,0.033675029617134325,-0.06727257708054546,0
2025-11-20,-0.005824071708467565,0.03330646669101698,-0.08860938012487574,0
2025-11-21,-0.004648410622198329,0.03266888451959964,-0.09795438194648332,0
2025-11-24,-0.003391922329978492,0.03500254203408569,-0.03673805460591162,0
2025-11-25,-0.004096539499124063,0.034690334768386864,-0.032903880530022134,0
2025-11-26,-0.003344781219360471,0.03499292173555412,-0.016380167937475876,0
