Date,return,zscore,is_anomaly
2025-05-29,-0.002345059699954133,-0.1481652603048497,False
2025-05-30,0.004501165153201203,0.17266161935710156,False
2025-06-02,0.0042319709002895944,0.1600466740351177,False
2025-06-03,0.007783811173800448,0.32649254112973203,False
2025-06-04,-0.00221371113762725,-0.1420100214245498,False
2025-06-05,-0.010797728543074703,-0.5442731048353012,False
2025-06-06,0.016398234140678536,0.730180485921375,False
2025-06-09,-0.01211253159956327,-0.6058872310188446,False
2025-06-10,0.006056021902935305,0.24552510982639375,False
2025-06-11,-0.01919373183369144,-0.9377254957713905,False
2025-06-12,0.0021128663073402,0.06074147608797134,False
2025-06-13,-0.013805194198080128,-0.6852085608685892,False
2025-06-16,0.010028022576847206,0.43166047779331107,False
2025-06-17,-0.014010737856372857,-0.6948407204804614,False
